Well,MDATE,Universal,START_TIME,WHP,WHT,OIL_per_day,GAS_per_day,WATER_per_day
B-G-7,07/01/2015,B-G-7,,,,0,0,0
B-G-7,08/01/2015,B-G-7,,,,0,0,0
B-G-7,09/01/2015,B-G-7,,,,0,0,0
B-G-7,10/01/2015,B-G-7,,,,0,0,0
B-G-7,11/01/2015,B-G-7,,,,0,0,0
B-G-7,12/01/2015,B-G-7,,,,0,0,0
B-G-7,01/01/2016,B-G-7,,,,0,0,0
B-G-7,02/01/2016,B-G-7,,,,0,0,0
B-G-7,03/01/2016,B-G-7,,,,0,0,0
B-G-7,04/01/2016,B-G-7,,,,0,0,0
B-G-7,05/01/2016,B-G-7,,,,0,0,0
B-G-7,06/01/2016,B-G-7,,,,0,0,0
B-G-7,07/01/2016,B-G-7,,,,0,0,0
B-G-7,08/01/2016,B-G-7,,,,0,0,0
B-G-7,09/01/2016,B-G-7,,,,0,0,0
B-G-7,10/01/2016,B-G-7,,,,0,0,0
B-G-7,11/01/2016,B-G-7,,,,0,0,0
B-G-7,12/01/2016,B-G-7,,,,0,0,0
B-G-7,01/01/2017,B-G-7,,,,0,0,0
B-G-7,02/01/2017,B-G-7,,,,0,0,0
B-G-7,03/01/2017,B-G-7,,,,0,0,0
B-G-7,04/01/2017,B-G-7,,,,0,0,0
B-G-7,05/01/2017,B-G-7,,,,0,0,0
B-G-7,06/01/2017,B-G-7,,,,0,0,0
B-G-7,07/01/2017,B-G-7,,,,0,0,0
B-G-7,08/01/2017,B-G-7,,,,0,0,0
B-G-7,09/01/2017,B-G-7,,,,0,0,0
B-G-7,10/01/2017,B-G-7,,,,0,0,0
B-G-7,11/01/2017,B-G-7,,,,0,0,0
B-G-7,12/01/2017,B-G-7,,,,0,0,0
B-G-7,01/01/2018,B-G-7,,,,0,0,0
B-G-7,02/01/2018,B-G-7,,,,0,0,0
B-G-7,03/01/2018,B-G-7,,,,0,0,0
B-G-7,04/01/2018,B-G-7,,,,0,0,0
B-G-7,05/01/2018,B-G-7,,,,0,0,0
B-G-7,06/01/2018,B-G-7,,,,0,0,0
B-G-7,07/01/2018,B-G-7,,,,0,0,0
B-G-7,08/01/2018,B-G-7,,,,0,0,0
B-G-7,09/01/2018,B-G-7,,,,0,0,0
B-G-7,10/01/2018,B-G-7,,,,0,0,0
B-G-7,11/01/2018,B-G-7,,,,0,0,0
B-G-7,12/01/2018,B-G-7,,,,0,0,0
B-G-7,01/01/2019,B-G-7,,,,0,0,0
B-G-7,02/01/2019,B-G-7,,,,0,0,0
B-G-7,03/01/2019,B-G-7,,,,0,0,0
B-G-7,04/01/2019,B-G-7,,,,0,0,0
B-G-7,05/01/2019,B-G-7,,,,0,0,0
B-G-7,06/01/2019,B-G-7,,,,0,0,0
B-G-7,07/01/2019,B-G-7,,,,0,0,0
B-G-7,08/01/2019,B-G-7,,,,0,0,0
B-G-7,09/01/2019,B-G-7,,,,0,0,0
B-G-7,10/01/2019,B-G-7,,,,0,0,0
B-G-7,11/01/2019,B-G-7,,,,0,0,0
B-G-7,12/01/2019,B-G-7,,,,0,0,0
B-G-7,01/01/2020,B-G-7,,,,0,0,0
B-G-7,02/01/2020,B-G-7,,,,0,0,0
B-G-7,03/01/2020,B-G-7,,,,0,0,0
B-G-7,04/01/2020,B-G-7,,,,0,0,0
B-G-7,05/01/2020,B-G-7,,,,0,0,0
B-G-7,06/01/2020,B-G-7,,,,0,0,0
B-G-7,07/01/2020,B-G-7,,,,0,0,0
B-G-7,08/01/2020,B-G-7,,,,0,0,0
B-G-7,09/01/2020,B-G-7,,,,0,0,0
B-G-7,10/01/2020,B-G-7,,,,0,0,0
B-G-7,11/01/2020,B-G-7,,,,0,0,0
B-G-7,12/01/2020,B-G-7,,,,0,0,0
B-G-7,01/01/2021,B-G-7,,,,0,0,0
B-G-7,02/01/2021,B-G-7,,,,0,0,0
B-G-7,03/01/2021,B-G-7,,,,0,0,0
B-G-7,04/01/2021,B-G-7,,,,0,0,0
B-G-7,05/01/2021,B-G-7,,,,0,0,0
B-G-7,06/01/2021,B-G-7,,,,0,0,0
B-G-7,07/01/2021,B-G-7,,,,0,0,0
B-G-7,08/01/2021,B-G-7,,,,0,0,0
B-G-7,09/01/2021,B-G-7,,,,0,0,0
B-G-7,10/01/2021,B-G-7,,,,0,0,0
B-G-7,11/01/2021,B-G-7,,,,0,0,0
B-G-7,12/01/2021,B-G-7,,,,0,0,0
B-G-7,01/01/2022,B-G-7,,,,0,0,0
B-G-7,02/01/2022,B-G-7,,,,0,0,0
B-G-7,03/01/2022,B-G-7,,,,0,0,0
B-G-7,04/01/2022,B-G-7,,,,0,0,0
B-G-7,05/01/2022,B-G-7,,,,0,0,0
B-G-7,06/01/2022,B-G-7,,,,0,0,0
B-G-7,07/01/2022,B-G-7,,,,0,0,0
B-G-7,11/01/2022,B-G-7,,,,0,0,0
B-G-7,12/01/2022,B-G-7,,,,0,0,0
B-G-7,01/01/2023,B-G-7,,,,0,0,0
B-G-7,03/01/2024,B-G-7,,,,0,0,0
B-G-7,04/01/2024,B-G-7,,,,0,0,0
B-G-8,01/01/1987,B-G-8,,,,322.5806452,0,1.64516129
B-G-8,02/01/1987,B-G-8,,,,967.7419355,0.322580645,48.16129032
B-G-8,03/01/1987,B-G-8,,,,1428.571429,0.714285714,168.6071429
B-G-8,04/01/1987,B-G-8,,,,967.7419355,0.64516129,168.2580645
B-G-8,05/01/1987,B-G-8,,,,1000,0.666666667,149.3666667
B-G-8,06/01/1987,B-G-8,,,,967.7419355,0.967741935,105.7096774
B-G-8,07/01/1987,B-G-8,,,,666.6666667,1,117.8
B-G-8,08/01/1987,B-G-8,,,,645.1612903,0.967741935,130.3225806
B-G-8,09/01/1987,B-G-8,,,,645.1612903,1.290322581,141.7096774
B-G-8,10/01/1987,B-G-8,,,,1000,1.333333333,5.033333333
B-G-8,11/01/1987,B-G-8,,,,645.1612903,0.967741935,4.161290323
B-G-8,12/01/1987,B-G-8,,,,1000,1,10.96666667
B-G-8,01/01/1988,B-G-8,,,,967.7419355,0.967741935,21.90322581
B-G-8,02/01/1988,B-G-8,,,,967.7419355,0.967741935,3.35483871
B-G-8,03/01/1988,B-G-8,,,,1379.310345,1.034482759,12.34482759
B-G-8,04/01/1988,B-G-8,,,,1290.322581,0.64516129,21.51612903
B-G-8,05/01/1988,B-G-8,,,,1333.333333,1.333333333,10.7
B-G-8,06/01/1988,B-G-8,,,,1612.903226,1.612903226,133.8387097
B-G-8,07/01/1988,B-G-8,,,,1000,1.333333333,150.2
B-G-8,08/01/1988,B-G-8,,,,645.1612903,0.64516129,78.03225806
B-G-8,09/01/1988,B-G-8,,,,645.1612903,1.612903226,38.25806452
B-G-8,10/01/1988,B-G-8,,,,1000,2,133.2
B-G-8,11/01/1988,B-G-8,,,,645.1612903,1.935483871,92.35483871
B-G-8,12/01/1988,B-G-8,,,,333.3333333,2,123.8
B-G-8,01/01/1989,B-G-8,,,,645.1612903,2.258064516,135.4516129
B-G-8,02/01/1989,B-G-8,,,,645.1612903,1.935483871,370.8387097
B-G-8,03/01/1989,B-G-8,,,,714.2857143,2.142857143,404.1071429
B-G-8,04/01/1989,B-G-8,,,,645.1612903,1.935483871,292.6129032
B-G-8,05/01/1989,B-G-8,,,,333.3333333,2.333333333,222.5333333
B-G-8,06/01/1989,B-G-8,,,,322.5806452,2.903225806,150.8064516
B-G-8,07/01/1989,B-G-8,,,,333.3333333,1.666666667,114.8666667
B-G-8,08/01/1989,B-G-8,,,,322.5806452,1.290322581,108.1935484
B-G-8,09/01/1989,B-G-8,,,,645.1612903,1.290322581,586.4516129
B-G-8,10/01/1989,B-G-8,,,,333.3333333,1.333333333,311.0666667
B-G-8,11/01/1989,B-G-8,,,,322.5806452,1.612903226,345.7419355
B-G-8,12/01/1989,B-G-8,,,,333.3333333,2.333333333,333.9
B-G-8,01/01/1990,B-G-8,,,,322.5806452,2.258064516,284.9032258
B-G-8,02/01/1990,B-G-8,,,,322.5806452,2.258064516,241.7741935
B-G-8,03/01/1990,B-G-8,,,,357.1428571,2.5,281.3928571
B-G-8,04/01/1990,B-G-8,,,,0,1.290322581,229.0322581
B-G-8,05/01/1990,B-G-8,,,,0,0.666666667,246.5333333
B-G-8,06/01/1990,B-G-8,,,,0,0.64516129,251.0645161
B-G-8,07/01/1990,B-G-8,,,,0,0.666666667,260.9333333
B-G-8,08/01/1990,B-G-8,,,,0,0.64516129,256.0645161
B-G-8,09/01/1990,B-G-8,,,,0,0.322580645,124.7741935
B-G-8,10/01/1990,B-G-8,,,,0,0.333333333,187.1666667
B-G-8,11/01/1990,B-G-8,,,,0,0.64516129,163.4193548
B-G-8,12/01/1990,B-G-8,,,,333.3333333,2.666666667,191.0666667
B-G-8,01/01/1991,B-G-8,,,,0,1.612903226,183.9032258
B-G-8,02/01/1991,B-G-8,,,,0,0.322580645,167.7096774
B-G-8,03/01/1991,B-G-8,,,,357.1428571,1.785714286,252.2857143
B-G-8,04/01/1991,B-G-8,,,,322.5806452,1.612903226,159.9354839
B-G-8,05/01/1991,B-G-8,,,,333.3333333,1.666666667,153.0333333
B-G-8,06/01/1991,B-G-8,,,,322.5806452,1.290322581,377.2258065
B-G-8,07/01/1991,B-G-8,,,,333.3333333,2,298.3
B-G-8,08/01/1991,B-G-8,,,,322.5806452,2.258064516,202.4516129
B-G-8,09/01/1991,B-G-8,,,,322.5806452,2.258064516,193.3225806
B-G-8,10/01/1991,B-G-8,,,,666.6666667,2.666666667,281.2
B-G-8,11/01/1991,B-G-8,,,,645.1612903,2.258064516,308.483871
B-G-8,12/01/1991,B-G-8,,,,666.6666667,2.333333333,153.9
B-G-8,01/01/1992,B-G-8,,,,967.7419355,2.580645161,79.96774194
B-G-8,02/01/1992,B-G-8,,,,967.7419355,2.580645161,71.35483871
B-G-8,03/01/1992,B-G-8,,,,1034.482759,2.75862069,151.2068966
B-G-8,04/01/1992,B-G-8,,,,967.7419355,2.580645161,201.5483871
B-G-8,05/01/1992,B-G-8,,,,1333.333333,3.333333333,138.1
B-G-8,06/01/1992,B-G-8,,,,967.7419355,3.225806452,105.3870968
B-G-8,07/01/1992,B-G-8,,,,1333.333333,3,135.2333333
B-G-8,08/01/1992,B-G-8,,,,1290.322581,2.258064516,147.3870968
B-G-8,09/01/1992,B-G-8,,,,1290.322581,1.935483871,172.7419355
B-G-8,10/01/1992,B-G-8,,,,1333.333333,2,174.5
B-G-8,11/01/1992,B-G-8,,,,967.7419355,1.612903226,119.2903226
B-G-8,12/01/1992,B-G-8,,,,1000,1,120.0666667
B-G-8,01/01/1993,B-G-8,,,,645.1612903,0.322580645,135.9354839
B-G-8,02/01/1993,B-G-8,,,,645.1612903,0.322580645,722.4516129
B-G-8,03/01/1993,B-G-8,,,,1071.428571,0.357142857,887.7142857
B-G-8,04/01/1993,B-G-8,,,,645.1612903,0.322580645,835.2903226
B-G-8,05/01/1993,B-G-8,,,,666.6666667,0.333333333,992.8
B-G-8,06/01/1993,B-G-8,,,,322.5806452,0.322580645,704.4193548
B-G-8,07/01/1993,B-G-8,,,,333.3333333,0.333333333,663.3
B-G-8,08/01/1993,B-G-8,,,,322.5806452,0.322580645,510.2258065
B-G-8,09/01/1993,B-G-8,,,,0,0.322580645,385.7096774
B-G-8,10/01/1993,B-G-8,,,,0,0.333333333,342.1
B-G-8,11/01/1993,B-G-8,,,,322.5806452,0.322580645,348.5806452
B-G-8,12/01/1993,B-G-8,,,,0,0,288.1
B-G-8,01/01/1994,B-G-8,,,,0,0,248.4193548
B-G-8,02/01/1994,B-G-8,,,,322.5806452,0,513.7096774
B-G-8,03/01/1994,B-G-8,,,,0,0,577.3928571
B-G-8,04/01/1994,B-G-8,,,,322.5806452,0,454.0322581
B-G-8,05/01/1994,B-G-8,,,,333.3333333,0.333333333,455.8666667
B-G-8,06/01/1994,B-G-8,,,,0,0,171.483871
B-G-8,07/01/1994,B-G-8,,,,0,0.333333333,137.7333333
B-G-8,08/01/1994,B-G-8,,,,0,0.322580645,281.8709677
B-G-8,09/01/1994,B-G-8,,,,0,0,475.0645161
B-G-8,10/01/1994,B-G-8,,,,0,0,378.8333333
B-G-8,11/01/1994,B-G-8,,,,0,0,267.2258065
B-G-8,02/01/1995,B-G-8,,,,0,0,97.58064516
B-G-8,03/01/1995,B-G-8,,,,0,0,291.4642857
B-G-8,04/01/1995,B-G-8,,,,0,0,1.677419355
B-G-8,05/01/1995,B-G-8,,,,333.3333333,0.666666667,123.2333333
B-G-8,06/01/1995,B-G-8,,,,322.5806452,1.612903226,517.3225806
B-G-8,07/01/1995,B-G-8,,,,333.3333333,2,356.6
B-G-8,08/01/1995,B-G-8,,,,322.5806452,1.935483871,295.0645161
B-G-8,09/01/1995,B-G-8,,,,322.5806452,1.935483871,343.7741935
B-G-8,10/01/1995,B-G-8,,,,333.3333333,2,358.9
B-G-8,11/01/1995,B-G-8,,,,322.5806452,1.935483871,397.9032258
B-G-8,12/01/1995,B-G-8,,,,333.3333333,2.666666667,686.5
B-G-8,01/01/1996,B-G-8,,,,322.5806452,2.580645161,916.9677419
B-G-8,02/01/1996,B-G-8,,,,322.5806452,2.580645161,1114.129032
B-G-8,03/01/1996,B-G-8,,,,344.8275862,2.75862069,1492.793103
B-G-8,04/01/1996,B-G-8,,,,322.5806452,2.258064516,1295.612903
B-G-8,05/01/1996,B-G-8,,,,333.3333333,2.333333333,1733.533333
B-G-8,06/01/1996,B-G-8,,,,322.5806452,1.935483871,1536.419355
B-G-8,07/01/1996,B-G-8,,,,333.3333333,1.666666667,1373.433333
B-G-8,08/01/1996,B-G-8,,,,0,0,189.7419355
B-G-8,10/01/1996,B-G-8,,,,0,0,651.7666667
B-G-8,11/01/1996,B-G-8,,,,322.5806452,0.322580645,1396.83871
B-G-8,12/01/1996,B-G-8,,,,333.3333333,0.333333333,1670.366667
B-G-8,01/01/1997,B-G-8,,,,322.5806452,1.290322581,2327.193548
B-G-8,02/01/1997,B-G-8,,,,322.5806452,1.935483871,2115.290323
B-G-8,03/01/1997,B-G-8,,,,357.1428571,1.785714286,2380.035714
B-G-8,04/01/1997,B-G-8,,,,322.5806452,0.64516129,1761.612903
B-G-8,05/01/1997,B-G-8,,,,333.3333333,0.333333333,1499.466667
B-G-8,06/01/1997,B-G-8,,,,322.5806452,0.322580645,906.2258065
B-G-8,07/01/1997,B-G-8,,,,0,0.666666667,1066.433333
B-G-8,08/01/1997,B-G-8,,,,0,0.322580645,1147.935484
B-G-8,09/01/1997,B-G-8,,,,322.5806452,0.322580645,1432.903226
B-G-8,10/01/1997,B-G-8,,,,333.3333333,0.333333333,1886.5
B-G-8,11/01/1997,B-G-8,,,,322.5806452,0.322580645,1740.193548
B-G-8,12/01/1997,B-G-8,,,,333.3333333,0,1771.966667
B-G-8,01/01/1998,B-G-8,,,,322.5806452,0,1490.516129
B-G-8,02/01/1998,B-G-8,,,,0,0,567.7419355
B-G-8,03/01/1998,B-G-8,,,,0,0,734
B-G-8,04/01/1998,B-G-8,,,,0,0,20.38709677
B-G-8,06/01/1998,B-G-8,,,,0,0,385.2580645
B-G-8,07/01/1998,B-G-8,,,,0,0.333333333,1027.3
B-G-8,08/01/1998,B-G-8,,,,0,0,280.6129032
B-G-8,09/01/1998,B-G-8,,,,0,0,986.9677419
B-G-8,10/01/1998,B-G-8,,,,333.3333333,0.333333333,1922.833333
B-G-8,11/01/1998,B-G-8,,,,322.5806452,0.322580645,1845.935484
B-G-8,12/01/1998,B-G-8,,,,0,0,2001.666667
B-G-8,01/01/1999,B-G-8,,,,0,0,932.1612903
B-G-8,02/01/1999,B-G-8,,,,322.5806452,0,1456.741935
B-G-8,03/01/1999,B-G-8,,,,0,0,1400
B-G-8,04/01/1999,B-G-8,,,,0,0,651.8387097
B-G-8,05/01/1999,B-G-8,,,,0,0,121.2666667
B-G-8,06/01/1999,B-G-8,,,,0,0,715.9677419
B-G-8,07/01/1999,B-G-8,,,,333.3333333,0,1521
B-G-8,08/01/1999,B-G-8,,,,0,0,1880.903226
B-G-8,09/01/1999,B-G-8,,,,0,0,1968.387097
B-G-8,10/01/1999,B-G-8,,,,0,0,1643.566667
B-G-8,11/01/1999,B-G-8,,,,0,0,1524.870968
B-G-8,12/01/1999,B-G-8,,,,0,0,1580.262114
B-G-8,01/01/2000,B-G-8,,,,0,0,1729.188088
B-G-8,02/01/2000,B-G-8,,,,0,0,1485.77767
B-G-8,03/01/2000,B-G-8,,,,0,0.344827586,2144.509172
B-G-8,04/01/2000,B-G-8,,,,0,0,1377.996545
B-G-8,05/01/2000,B-G-8,,,,0,0,1730.537676
B-G-8,06/01/2000,B-G-8,,,,0,0,1572.670893
B-G-8,07/01/2000,B-G-8,,,,0,0,1491.748369
B-G-8,08/01/2000,B-G-8,,,,0,0,1582.639765
B-G-8,09/01/2000,B-G-8,,,,0,0,1286.966821
B-G-8,10/01/2000,B-G-8,,,,0,0,852.084418
B-G-8,12/01/2000,B-G-8,,,,0,0,176.2096873
B-G-8,01/01/2001,B-G-8,,,,0,0,335.3380571
B-G-8,02/01/2001,B-G-8,,,,0,0,1715.456107
B-G-8,03/01/2001,B-G-8,,,,0,0,1926.580192
B-G-8,04/01/2001,B-G-8,,,,0,0,630.189171
B-G-8,05/01/2001,B-G-8,,,,0,0,27.02892767
B-G-8,06/01/2001,B-G-8,,,,0,0,20.48326645
B-G-8,07/01/2001,B-G-8,,,,0,0,80.70727933
B-G-8,08/01/2001,B-G-8,,,,0,0,154.9979087
B-G-8,09/01/2001,B-G-8,,,,0,0,7.279829032
B-G-8,09/01/2003,B-G-8,,,,0,0,1.313304516
B-G-8,02/01/2004,B-G-8,,,,0,0,0
B-G-8,03/01/2004,B-G-8,,,,0,0,0
B-G-8,04/01/2004,B-G-8,,,,0,0,0
B-G-8,05/01/2004,B-G-8,,,,0,0,0
B-G-8,06/01/2004,B-G-8,,,,0,0,0
B-G-8,07/01/2004,B-G-8,,,,0,0,0
B-G-8,08/01/2004,B-G-8,,,,0,0,0
B-G-8,09/01/2004,B-G-8,,,,0,0,0
B-G-8,10/01/2004,B-G-8,,,,0,0,0
B-G-8,11/01/2004,B-G-8,,,,0,0,0
B-G-8,12/01/2004,B-G-8,,,,0,0,0
B-G-8,01/01/2005,B-G-8,,,,0,0,0
B-G-8,02/01/2005,B-G-8,,,,0,0,0
B-G-8,03/01/2005,B-G-8,,,,0,0,0
B-G-8,04/01/2005,B-G-8,,,,0,0,0
B-G-8,05/01/2005,B-G-8,,,,0,0,0
B-G-8,06/01/2005,B-G-8,,,,0,0,0
B-G-8,07/01/2005,B-G-8,,,,0,0,0
B-G-8,08/01/2005,B-G-8,,,,0,0,0
B-G-8,09/01/2005,B-G-8,,,,0,0,0
B-G-8,10/01/2005,B-G-8,,,,0,0,0
B-G-8,11/01/2005,B-G-8,,,,0,0,0
B-G-8,12/01/2005,B-G-8,,,,0,0,0
B-G-8,01/01/2006,B-G-8,,,,0,0,0
B-G-8,02/01/2006,B-G-8,,,,0,0,0
B-G-8,03/01/2006,B-G-8,,,,0,0,0
B-G-8,04/01/2006,B-G-8,,,,0,0,0
B-G-8,05/01/2006,B-G-8,,,,0,0,0
B-G-8,06/01/2006,B-G-8,,,,0,0,0
B-G-8,07/01/2006,B-G-8,,,,0,0,0
B-G-8,08/01/2006,B-G-8,,,,0,0,0
B-G-8,09/01/2006,B-G-8,,,,0,0,0
B-G-8,10/01/2006,B-G-8,,,,0,0,0
B-G-8,11/01/2006,B-G-8,,,,0,0,0
B-G-8,12/01/2006,B-G-8,,,,0,0,0
B-G-8,01/01/2007,B-G-8,,,,0,0,0
B-G-8,03/01/2007,B-G-8,,,,0,0,0
B-G-8,04/01/2007,B-G-8,,,,0,0,0
B-G-8,05/01/2007,B-G-8,,,,0,0,0
B-G-8,06/01/2007,B-G-8,,,,0,0,0
B-G-8,07/01/2007,B-G-8,,,,0,0,0
B-G-8,08/01/2007,B-G-8,,,,0,0,0
B-G-8,09/01/2007,B-G-8,,,,0,0,0
B-G-8,10/01/2007,B-G-8,,,,0,0,0
B-G-8,11/01/2007,B-G-8,,,,0,0,0
B-G-8,12/01/2007,B-G-8,,,,0,0,0
B-G-8,01/01/2008,B-G-8,,,,0,0,0
B-G-8,02/01/2008,B-G-8,,,,0,0,0
B-G-8,03/01/2008,B-G-8,,,,0,0,0
B-G-8,04/01/2008,B-G-8,,,,0,0,0
B-G-8,05/01/2008,B-G-8,,,,0,0,0
B-G-8,06/01/2008,B-G-8,,,,0,0,0
B-G-8,07/01/2008,B-G-8,,,,0,0,0
B-G-8,08/01/2008,B-G-8,,,,0,0,0
B-G-8,09/01/2008,B-G-8,,,,0,0,0
B-G-8,10/01/2008,B-G-8,,,,0,0,0
B-G-8,11/01/2008,B-G-8,,,,0,0,0
B-G-8,12/01/2008,B-G-8,,,,0,0,0
B-G-8,01/01/2009,B-G-8,,,,0,0,0
B-G-8,02/01/2009,B-G-8,,,,0,0,0
B-G-8,03/01/2009,B-G-8,,,,0,0,0
B-G-8,04/01/2009,B-G-8,,,,0,0,0
B-G-8,05/01/2009,B-G-8,,,,0,0,0
B-G-8,06/01/2009,B-G-8,,,,0,0,0
B-G-8,07/01/2009,B-G-8,,,,0,0,0
B-G-8,08/01/2009,B-G-8,,,,0,0,0
B-G-8,09/01/2009,B-G-8,,,,0,0,0
B-G-8,10/01/2009,B-G-8,,,,0,0,0
B-G-8,11/01/2009,B-G-8,,,,0,0,0
B-G-8,12/01/2009,B-G-8,,,,0,0,0
B-G-8,01/01/2010,B-G-8,,,,0,0,0
B-G-8,02/01/2010,B-G-8,,,,0,0,0
B-G-8,03/01/2010,B-G-8,,,,0,0,0
B-G-8,04/01/2010,B-G-8,,,,0,0,0
B-G-8,05/01/2010,B-G-8,,,,0,0,0
B-G-8,06/01/2010,B-G-8,,,,0,0,0
B-G-8,07/01/2010,B-G-8,,,,0,0,0
B-G-8,08/01/2010,B-G-8,,,,0,0,0
B-G-8,09/01/2010,B-G-8,,,,0,0,0
B-G-8,10/01/2010,B-G-8,,,,0,0,0
B-G-8,11/01/2010,B-G-8,,,,0,0,0
B-G-8,12/01/2010,B-G-8,,,,0,0,0
B-G-8,01/01/2011,B-G-8,,,,0,0,0
B-G-8,02/01/2011,B-G-8,,,,0,0,0
B-G-8,03/01/2011,B-G-8,,,,0,0,0
B-G-8,04/01/2011,B-G-8,,,,0,0,0
B-G-8,05/01/2011,B-G-8,,,,0,0,0
B-G-8,06/01/2011,B-G-8,,,,0,0,0
B-G-8,07/01/2011,B-G-8,,,,0,0,0
B-G-8,08/01/2011,B-G-8,,,,0,0,0
B-G-8,09/01/2011,B-G-8,,,,0,0,0
B-G-8,10/01/2011,B-G-8,,,,0,0,0
B-G-8,11/01/2011,B-G-8,,,,0,0,0
B-G-8,12/01/2011,B-G-8,,,,0,0,0
B-G-8,01/01/2012,B-G-8,,,,0,0,0
B-G-8,02/01/2012,B-G-8,,,,0,0,0
B-G-8,03/01/2012,B-G-8,,,,0,0,0
B-G-8,04/01/2012,B-G-8,,,,0,0,0
B-G-8,05/01/2012,B-G-8,,,,0,0,0
B-G-8,06/01/2012,B-G-8,,,,0,0,0
B-G-8,07/01/2012,B-G-8,,,,0,0,0
B-G-8,08/01/2012,B-G-8,,,,0,0,0
B-G-8,09/01/2012,B-G-8,,,,0,0,0
B-G-8,10/01/2012,B-G-8,,,,0,0,0
B-G-8,11/01/2012,B-G-8,,,,0,0,0
B-G-8,12/01/2012,B-G-8,,,,0,0,0
B-G-8,01/01/2013,B-G-8,,,,0,0,0
B-G-8,02/01/2013,B-G-8,,,,0,0,0
B-G-8,03/01/2013,B-G-8,,,,0,0,0
B-G-8,04/01/2013,B-G-8,,,,0,0,0
B-G-8,05/01/2013,B-G-8,,,,0,0,0
B-G-8,06/01/2013,B-G-8,,,,0,0,0
B-G-8,07/01/2013,B-G-8,,,,0,0,0
B-G-8,08/01/2013,B-G-8,,,,0,0,0
B-G-8,09/01/2013,B-G-8,,,,0,0,0
B-G-8,10/01/2013,B-G-8,,,,0,0,0
B-G-8,11/01/2013,B-G-8,,,,0,0,0
B-G-8,12/01/2013,B-G-8,,,,0,0,0
B-G-8,01/01/2014,B-G-8,,,,0,0,0
B-G-8,02/01/2014,B-G-8,,,,0,0,0
B-G-8,03/01/2014,B-G-8,,,,0,0,0
B-G-8,04/01/2014,B-G-8,,,,0,0,0
B-G-8,05/01/2014,B-G-8,,,,0,0,0
B-G-8,06/01/2014,B-G-8,,,,0,0,0
B-G-8,07/01/2014,B-G-8,,,,0,0,0
B-G-8,08/01/2014,B-G-8,,,,0,0,0
B-G-8,09/01/2014,B-G-8,,,,0,0,0
B-G-8,10/01/2014,B-G-8,,,,0,0,0
B-G-8,11/01/2014,B-G-8,,,,0,0,0
B-G-8,12/01/2014,B-G-8,,,,0,0,0
B-G-8,01/01/2015,B-G-8,,,,0,0,0
B-G-8,02/01/2015,B-G-8,,,,0,0,0
B-G-8,03/01/2015,B-G-8,,,,0,0,0
B-G-8,04/01/2015,B-G-8,,,,0,0,0
B-G-8,05/01/2015,B-G-8,,,,0,0,0
B-G-8,06/01/2015,B-G-8,,,,0,0,0
B-G-8,07/01/2015,B-G-8,,,,0,0,0
B-G-8,08/01/2015,B-G-8,,,,0,0,0
B-G-8,09/01/2015,B-G-8,,,,0,0,0
B-G-8,10/01/2015,B-G-8,,,,0,0,0
B-G-8,11/01/2015,B-G-8,,,,0,0,0
B-G-8,12/01/2015,B-G-8,,,,0,0,0
B-G-8,01/01/2016,B-G-8,,,,0,0,0
B-G-8,02/01/2016,B-G-8,,,,0,0,0
B-G-8,03/01/2016,B-G-8,,,,0,0,0
B-G-8,04/01/2016,B-G-8,,,,0,0,0
B-G-8,05/01/2016,B-G-8,,,,0,0,0
B-G-8,06/01/2016,B-G-8,,,,0,0,0
B-G-8,07/01/2016,B-G-8,,,,0,0,0
B-G-8,08/01/2016,B-G-8,,,,0,0,0
B-G-8,09/01/2016,B-G-8,,,,0,0,0
B-G-8,10/01/2016,B-G-8,,,,0,0,0
B-G-8,11/01/2016,B-G-8,,,,0,0,0
B-G-8,12/01/2016,B-G-8,,,,0,0,0
B-G-8,01/01/2017,B-G-8,,,,0,0,0
B-G-8,02/01/2017,B-G-8,,,,0,0,0
B-G-8,03/01/2017,B-G-8,,,,0,0,0
B-G-8,04/01/2017,B-G-8,,,,0,0,0
B-G-8,05/01/2017,B-G-8,,,,0,0,0
B-G-8,06/01/2017,B-G-8,,,,0,0,0
B-G-8,07/01/2017,B-G-8,,,,0,0,0
B-G-8,08/01/2017,B-G-8,,,,0,0,0
B-G-8,09/01/2017,B-G-8,,,,0,0,0
B-G-8,10/01/2017,B-G-8,,,,0,0,0
B-G-8,11/01/2017,B-G-8,,,,0,0,0
B-G-8,12/01/2017,B-G-8,,,,0,0,0
B-G-8,01/01/2018,B-G-8,01/01/2018,0,0,0,0,0
B-G-8,02/01/2018,B-G-8,02/01/2018,0,0,0,0,0
B-G-8,03/01/2018,B-G-8,03/01/2018,0,0,0,0,0
B-G-8,04/01/2018,B-G-8,04/01/2018,0,0,0,0,0
B-G-8,05/01/2018,B-G-8,05/01/2018,0,0,0,0,0
B-G-8,06/01/2018,B-G-8,06/01/2018,0,0,0,0,0
B-G-8,07/01/2018,B-G-8,07/01/2018,0,0,0,0,0
B-G-8,08/01/2018,B-G-8,08/01/2018,0,0,0,0,0
B-G-8,09/01/2018,B-G-8,09/01/2018,0,0,0,0,0
B-G-8,10/01/2018,B-G-8,10/01/2018,0,0,0,0,0
B-G-8,11/01/2018,B-G-8,11/01/2018,0,0,0,0,0
B-G-8,12/01/2018,B-G-8,12/01/2018,0,0,0,0,0
